name,position,team,season,games,fantasy_points_ppr,targets,carries,receiving_yards,rushing_yards,receptions,receiving_tds,rushing_tds,passing_yards,passing_tds,interceptions,clean_name,player_key,avg_fantasy_points_3yr,avg_targets_3yr,avg_carries_3yr,performance_trend_pct,consistency_score,seasons_played,total_games,avg_opportunity,catch_rate,yards_per_target,total_touches,yards_per_touch,passing_efficiency,points_per_game,opportunity_share
C.STROUD,WR,HOU,2023,16.0,36.0,1.0,43.0,17.0,333.0,1.0,0.0,0.0,0.0,0.0,0.0,C.STROUD,C.STROUD_WR,31.65,1.5,39.0,31.868131868131865,5.1448114079435,2,31.0,40.5,1.0,17.0,0.0,0.0,0.0,2.25,44.0
C.STOVER,WR,HOU,2023,16.0,23.0,14.0,0.0,90.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,C.STOVER,C.STOVER_WR,24.9,15.0,0.0,-14.179104477611942,9.266820448181594,2,31.0,15.0,1.0,6.428571428571429,0.0,0.0,0.0,1.4375,14.0
J.WRIGHT,WR,MIA,2023,16.0,26.1,6.0,54.0,8.0,223.0,3.0,0.0,0.0,0.0,0.0,0.0,J.WRIGHT,J.WRIGHT_WR,23.9,4.5,51.5,20.276497695852544,7.681750941072034,2,31.0,56.0,0.5,1.3333333333333333,0.0,0.0,0.0,1.63125,60.0
D.SAMPLE,WR,CIN,2023,16.0,24.0,16.0,0.0,80.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,D.SAMPLE,D.SAMPLE_WR,23.9,17.5,0.0,0.8403361344537785,168.99852070358546,2,31.0,17.5,1.0,5.0,0.0,0.0,0.0,1.5,16.0
T.HUDSON,WR,CIN,2023,16.0,24.0,19.0,0.0,100.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,T.HUDSON,T.HUDSON_WR,25.0,16.5,0.0,-7.6923076923076925,17.677669529663685,2,31.0,16.5,0.7368421052631579,5.2631578947368425,0.0,0.0,0.0,1.5,19.0
C.PATTERSON,TE,PIT,2023,16.0,23.0,9.0,25.0,57.0,93.0,8.0,0.0,0.0,0.0,0.0,0.0,C.PATTERSON,C.PATTERSON_TE,21.85,8.5,24.0,11.111111111111114,13.435028842544401,2,31.0,32.5,0.8888888888888888,6.333333333333333,0.0,0.0,0.0,1.4375,34.0
K.GRANSON,WR,IND,2023,16.0,33.0,27.0,0.0,170.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,K.GRANSON,K.GRANSON_WR,30.3,23.5,0.0,19.56521739130434,7.935309433315702,2,31.0,23.5,0.5925925925925926,6.296296296296297,0.0,0.0,0.0,2.0625,27.0
M.CARTER,TE,ARI,2023,16.0,26.9,8.0,28.0,62.0,127.0,8.0,0.0,0.0,0.0,0.0,0.0,M.CARTER,M.CARTER_TE,24.15,7.5,22.5,25.700934579439256,6.2096831875109535,2,31.0,30.0,1.0,7.75,0.0,0.0,0.0,1.68125,36.0
M.MAYER,WR,LV,2023,16.0,25.2,19.0,0.0,82.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,M.MAYER,M.MAYER_WR,25.7,20.0,0.0,-3.816793893129771,36.34528855298854,2,31.0,20.0,0.8947368421052632,4.315789473684211,0.0,0.0,0.0,1.575,19.0
D.FOREMAN,WR,CLE,2023,16.0,26.8,6.0,40.0,52.0,166.0,5.0,0.0,0.0,0.0,0.0,0.0,D.FOREMAN,D.FOREMAN_WR,29.05,6.0,46.0,-14.376996805111823,9.129534219319646,2,31.0,52.0,0.8333333333333334,8.666666666666666,0.0,0.0,0.0,1.675,46.0
B.CORUM,WR,LA,2023,16.0,26.9,7.0,50.0,34.0,195.0,4.0,0.0,0.0,0.0,0.0,0.0,B.CORUM,B.CORUM_WR,26.049999999999997,6.5,44.0,6.7460317460317425,21.67074311754067,2,31.0,50.5,0.5714285714285714,4.857142857142857,0.0,0.0,0.0,1.68125,57.0
P.TAYLOR,RB,SF,2023,16.0,28.2,9.0,32.0,23.0,179.0,2.0,0.0,1.0,0.0,0.0,0.0,P.TAYLOR,P.TAYLOR_RB,24.25,8.5,31.0,38.91625615763546,4.341098593360451,2,31.0,39.5,0.0,0.0,41.0,4.926829268292683,0.0,1.7625,41.0
X.HUTCHINSON,WR,HOU,2023,16.0,28.0,18.0,0.0,140.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,X.HUTCHINSON,X.HUTCHINSON_WR,25.6,19.5,0.0,20.689655172413797,7.542472332656507,2,31.0,19.5,0.7777777777777778,7.777777777777778,0.0,0.0,0.0,1.75,18.0
R.MILLER,WR,TB,2023,16.0,23.7,12.0,0.0,107.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,R.MILLER,R.MILLER_WR,19.45,12.5,0.0,55.92105263157895,3.2360533868419648,2,31.0,12.5,0.5833333333333334,8.916666666666666,0.0,0.0,0.0,1.48125,12.0
K.VIDAL,WR,LAC,2023,16.0,20.9,6.0,37.0,40.0,119.0,5.0,0.0,0.0,0.0,0.0,0.0,K.VIDAL,K.VIDAL_WR,19.85,6.5,33.0,11.170212765957436,13.367685339574269,2,31.0,39.5,0.8333333333333334,6.666666666666667,0.0,0.0,0.0,1.30625,43.0
M.HEATH,WR,GB,2023,16.0,21.8,12.0,0.0,98.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,M.HEATH,M.HEATH_WR,23.25,12.0,0.0,-11.740890688259103,11.338091491439474,2,31.0,12.0,0.5,8.166666666666666,0.0,0.0,0.0,1.3625,12.0
D.JONES,WR,GB,2023,16.0,21.0,0.0,27.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,D.JONES,D.JONES_WR,23.1,0.0,32.5,-16.666666666666664,7.778174593052024,2,31.0,32.5,0.0,0.0,0.0,0.0,0.0,1.3125,27.0
W.SHIPLEY,WR,PHI,2023,16.0,20.4,3.0,19.0,22.0,102.0,2.0,0.0,1.0,0.0,0.0,0.0,W.SHIPLEY,W.SHIPLEY_WR,22.5,2.5,17.5,-17.073170731707325,7.576144084141575,2,31.0,20.0,0.6666666666666666,7.333333333333333,0.0,0.0,0.0,1.275,22.0
J.BURROW,QB,CIN,2023,16.0,17.8,3.0,23.0,1.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,J.BURROW,J.BURROW_QB,16.1,3.0,22.0,23.611111111111114,6.696717163002009,2,31.0,25.0,0.0,0.0,0.0,0.0,0.0,1.1125,26.0
E.ALL,WR,CIN,2023,16.0,26.2,14.0,0.0,102.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,E.ALL,E.ALL_WR,24.299999999999997,15.0,0.0,16.96428571428572,9.043523569912157,2,31.0,15.0,1.1428571428571428,7.285714285714286,0.0,0.0,0.0,1.6375,14.0
S.SMARTT,WR,LAC,2023,16.0,27.4,13.0,0.0,174.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,S.SMARTT,S.SMARTT_WR,22.85,14.0,0.0,49.72677595628414,3.551074714310465,2,31.0,14.0,0.7692307692307693,13.384615384615385,0.0,0.0,0.0,1.7125,13.0
T.PALMER,WR,TB,2023,16.0,20.0,17.0,0.0,100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,T.PALMER,T.PALMER_WR,19.6,15.0,0.0,4.1666666666666705,34.648232278140796,2,31.0,15.0,0.5882352941176471,5.882352941176471,0.0,0.0,0.0,1.25,17.0
P.DURHAM,WR,TB,2023,16.0,21.8,8.0,0.0,78.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,P.DURHAM,P.DURHAM_WR,21.05,7.5,0.0,7.389162561576354,19.846130325302436,2,31.0,7.5,1.0,9.75,0.0,0.0,0.0,1.3625,8.0
L.MCCAFFREY,WR,WAS,2023,16.0,26.0,13.0,0.0,130.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,L.MCCAFFREY,L.MCCAFFREY_WR,23.7,14.5,0.0,21.495327102803746,7.286274223530944,2,31.0,14.5,1.0,10.0,0.0,0.0,0.0,1.625,13.0
D.LOCK,WR,NYG,2023,16.0,23.8,1.0,9.0,0.0,108.0,1.0,0.0,2.0,0.0,0.0,0.0,D.LOCK,D.LOCK_WR,24.25,1.0,7.5,-3.6437246963562693,38.10519876394179,2,31.0,8.5,1.0,0.0,0.0,0.0,0.0,1.4875,10.0
J.MINGO,WR,CAR,2023,16.0,23.6,31.0,0.0,83.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,J.MINGO,J.MINGO_WR,22.5,33.5,0.5,10.280373831775714,14.463547796997544,2,31.0,34.0,0.4838709677419355,2.6774193548387095,0.0,0.0,0.0,1.475,31.0
J.CROWDER,WR,WAS,2023,16.0,20.5,13.0,0.0,65.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,J.CROWDER,J.CROWDER_WR,21.45,11.5,0.0,-8.482142857142852,15.965726796264692,2,31.0,11.5,0.6153846153846154,5.0,0.0,0.0,0.0,1.28125,13.0
L.KRULL,WR,DEN,2023,16.0,21.7,18.0,0.0,87.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,L.KRULL,L.KRULL_WR,21.75,15.0,0.0,-0.45871559633028175,307.5914498161438,2,31.0,15.0,0.7222222222222222,4.833333333333333,0.0,0.0,0.0,1.35625,18.0
J.WILSON,WR,MIA,2023,16.0,20.9,14.0,13.0,39.0,40.0,7.0,1.0,0.0,0.0,0.0,0.0,J.WILSON,J.WILSON_WR,17.1,13.5,13.0,57.14285714285713,3.181980515339465,2,31.0,26.5,0.5,2.7857142857142856,0.0,0.0,0.0,1.30625,27.0
P.STRONG,WR,CLE,2023,16.0,27.9,17.0,23.0,94.0,95.0,9.0,0.0,0.0,0.0,0.0,0.0,P.STRONG,P.STRONG_WR,26.4,13.5,19.0,12.048192771084338,12.445079348883237,2,31.0,32.5,0.5294117647058824,5.529411764705882,0.0,0.0,0.0,1.74375,40.0
M.ALIE,WR,IND,2023,16.0,18.7,14.0,0.0,87.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,M.ALIE,M.ALIE_WR,17.15,13.0,0.0,19.871794871794872,7.823794385386639,2,31.0,13.0,0.7142857142857143,6.214285714285714,0.0,0.0,0.0,1.16875,14.0
S.DARNOLD,WR,MIN,2023,16.0,19.4,1.0,44.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,S.DARNOLD,S.DARNOLD_WR,19.4,0.5,34.0,0.0,0.0,2,31.0,34.5,0.0,0.0,0.0,0.0,0.0,1.2125,45.0
J.POLK,WR,NE,2023,16.0,20.0,32.0,0.0,60.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,J.POLK,J.POLK_WR,19.4,26.5,0.0,6.382978723404251,22.86311925836505,2,31.0,26.5,0.25,1.875,0.0,0.0,0.0,1.25,32.0
J.REYNOLDS,WR,DEN,2023,16.0,19.7,13.0,0.0,107.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,J.REYNOLDS,J.REYNOLDS_WR,16.75,13.5,0.0,42.75362318840579,4.0149283338558215,2,31.0,13.5,0.6923076923076923,8.23076923076923,0.0,0.0,0.0,1.23125,13.0
M.HARDMAN,WR,KC,2023,16.0,22.3,11.0,2.0,64.0,49.0,11.0,0.0,0.0,0.0,0.0,0.0,M.HARDMAN,M.HARDMAN_WR,17.7,10.5,2.0,70.2290076335878,2.7208239189134544,2,31.0,12.5,1.0,5.818181818181818,0.0,0.0,0.0,1.39375,13.0
K.MILLER,WR,NO,2023,16.0,20.2,5.0,26.0,26.0,136.0,4.0,0.0,0.0,0.0,0.0,0.0,K.MILLER,K.MILLER_WR,19.65,4.5,26.0,5.75916230366491,25.26299681875579,2,31.0,30.5,0.8,5.2,0.0,0.0,0.0,1.2625,31.0
C.RODRIGUEZ,WR,WAS,2023,16.0,17.7,0.0,22.0,9.0,108.0,0.0,0.0,1.0,0.0,0.0,0.0,C.RODRIGUEZ,C.RODRIGUEZ_WR,17.2,0.0,21.5,5.9880239520958085,24.324473272817233,2,31.0,21.5,0.0,9.0,0.0,0.0,0.0,1.10625,22.0
K.HERBERT,QB,CIN,2023,16.0,17.5,8.0,27.0,19.0,96.0,6.0,0.0,0.0,0.0,0.0,0.0,K.HERBERT,K.HERBERT_QB,18.35,7.5,24.0,-8.854166666666663,15.265187570321359,2,31.0,31.5,0.0,0.0,0.0,0.0,0.0,1.09375,35.0
T.CHANDLER,WR,MIN,2023,16.0,23.3,5.0,42.0,31.0,162.0,4.0,0.0,0.0,0.0,0.0,0.0,T.CHANDLER,T.CHANDLER_WR,22.4,4.0,41.5,8.372093023255816,17.59910210953184,2,31.0,45.5,0.8,6.2,0.0,0.0,0.0,1.45625,47.0
D.PETTIS,WR,NO,2023,16.0,17.2,19.0,0.0,82.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,D.PETTIS,D.PETTIS_WR,15.05,18.0,0.0,33.33333333333333,4.949747468305834,2,31.0,18.0,0.47368421052631576,4.315789473684211,0.0,0.0,0.0,1.075,19.0
J.JONES,WR,BAL,2023,16.0,18.5,6.0,24.0,50.0,95.0,4.0,0.0,0.0,0.0,0.0,0.0,J.JONES,J.JONES_WR,17.2,5.5,18.5,16.35220125786163,9.355566643391246,2,31.0,24.0,0.6666666666666666,8.333333333333334,0.0,0.0,0.0,1.15625,30.0
J.BOBO,WR,SEA,2023,16.0,15.2,15.0,0.0,82.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,J.BOBO,J.BOBO_WR,15.9,13.5,0.0,-8.433734939759049,16.06142545838013,2,31.0,13.5,0.4666666666666667,5.466666666666667,0.0,0.0,0.0,0.95,15.0
M.RUDOLPH,WR,TEN,2023,16.0,11.7,5.0,13.0,30.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,M.RUDOLPH,M.RUDOLPH_WR,10.1,4.5,13.0,37.647058823529406,4.463611556240082,2,31.0,17.5,0.2,6.0,0.0,0.0,0.0,0.73125,18.0
J.HASTY,WR,NE,2023,16.0,12.6,9.0,13.0,40.0,46.0,4.0,0.0,0.0,0.0,0.0,0.0,J.HASTY,J.HASTY_WR,12.75,8.0,12.5,-2.3255813953488427,60.1040764008564,2,31.0,20.5,0.4444444444444444,4.444444444444445,0.0,0.0,0.0,0.7875,22.0
S.MCCORMICK,WR,LV,2023,16.0,16.2,5.0,31.0,29.0,93.0,4.0,0.0,0.0,0.0,0.0,0.0,S.MCCORMICK,S.MCCORMICK_WR,16.9,5.0,29.0,-7.954545454545466,17.071578002932334,2,31.0,34.0,0.8,5.8,0.0,0.0,0.0,1.0125,36.0
J.MIMS,WR,NO,2023,16.0,20.7,16.0,15.0,55.0,62.0,9.0,0.0,0.0,0.0,0.0,0.0,J.MIMS,J.MIMS_WR,19.15,15.5,12.5,17.61363636363635,8.736190232078965,2,31.0,28.0,0.5625,3.4375,0.0,0.0,0.0,1.29375,31.0
J.RUCKERT,WR,NYJ,2023,16.0,20.8,15.0,0.0,68.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,J.RUCKERT,J.RUCKERT_WR,19.25,16.5,0.0,17.51412429378532,8.78181002441357,2,31.0,16.5,0.9333333333333333,4.533333333333333,0.0,0.0,0.0,1.3,15.0
A.INGOLD,WR,MIA,2023,16.0,16.1,11.0,8.0,70.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,A.INGOLD,A.INGOLD_WR,14.3,10.0,8.0,28.800000000000008,5.61757053942646,2,31.0,18.0,0.7272727272727273,6.363636363636363,0.0,0.0,0.0,1.00625,19.0
D.BELLINGER,WR,NYG,2023,16.0,21.3,13.0,0.0,83.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,D.BELLINGER,D.BELLINGER_WR,18.75,14.0,0.0,31.481481481481495,5.199314567548142,2,31.0,14.0,1.0,6.384615384615385,0.0,0.0,0.0,1.33125,13.0
D.SKIPPER,WR,DET,2023,16.0,16.9,0.0,27.0,0.0,109.0,0.0,0.0,1.0,0.0,0.0,0.0,D.SKIPPER,D.SKIPPER_WR,15.25,0.0,26.5,24.26470588235293,6.535380856421122,2,31.0,26.5,0.0,0.0,0.0,0.0,0.0,1.05625,27.0
E.GRAY,WR,NYG,2023,16.0,15.3,8.0,9.0,52.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,E.GRAY,E.GRAY_WR,12.9,8.0,9.0,45.714285714285715,3.8006989488776926,2,31.0,17.0,1.0,6.5,0.0,0.0,0.0,0.95625,17.0
M.PEART,WR,DEN,2023,16.0,19.4,0.0,30.0,0.0,74.0,0.0,0.0,2.0,0.0,0.0,0.0,M.PEART,M.PEART_WR,16.299999999999997,0.0,26.0,46.96969696969697,3.7180130752712013,2,31.0,26.0,0.0,0.0,0.0,0.0,0.0,1.2125,30.0
C.STEELE,TE,KC,2023,16.0,16.7,8.0,40.0,24.0,103.0,4.0,0.0,0.0,0.0,0.0,0.0,C.STEELE,C.STEELE_TE,17.9,7.0,35.0,-12.56544502617802,10.547676152699324,2,31.0,42.0,0.5,3.0,0.0,0.0,0.0,1.04375,48.0
K.AUSTIN,WR,NO,2023,16.0,18.2,17.0,0.0,107.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,K.AUSTIN,K.AUSTIN_WR,17.05,14.5,0.0,14.46540880503144,10.48362662541795,2,31.0,14.5,0.4117647058823529,6.294117647058823,0.0,0.0,0.0,1.1375,17.0
H.LUEPKE,WR,DAL,2023,16.0,18.8,12.0,10.0,78.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,H.LUEPKE,H.LUEPKE_WR,18.4,10.0,8.5,4.444444444444448,32.52691193458115,2,31.0,18.5,0.6666666666666666,6.5,0.0,0.0,0.0,1.175,22.0
B.MEANS,WR,NO,2023,16.0,15.0,11.0,0.0,100.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,B.MEANS,B.MEANS_WR,14.8,11.0,0.0,2.739726027397263,52.32590180780447,2,31.0,11.0,0.45454545454545453,9.090909090909092,0.0,0.0,0.0,0.9375,11.0
M.BROWN,WR,KC,2023,16.0,22.9,25.0,0.0,129.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,M.BROWN,M.BROWN_WR,18.549999999999997,19.0,0.0,61.267605633802816,3.0153634002322884,2,31.0,19.0,0.4,5.16,0.0,0.0,0.0,1.43125,25.0
T.HUNTLEY,WR,MIA,2023,16.0,15.7,0.0,17.0,0.0,97.0,0.0,0.0,1.0,0.0,0.0,0.0,T.HUNTLEY,T.HUNTLEY_WR,14.5,0.0,15.5,18.045112781954874,8.544206939337453,2,31.0,15.5,0.0,0.0,0.0,0.0,0.0,0.98125,17.0
M.TIPTON,WR,NO,2023,16.0,17.5,22.0,0.0,75.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,M.TIPTON,M.TIPTON_WR,17.55,22.0,0.0,-0.5681818181818262,248.19448019647464,2,31.0,22.0,0.45454545454545453,3.409090909090909,0.0,0.0,0.0,1.09375,22.0
B.MELTON,WR,GB,2023,16.0,18.6,17.0,6.0,82.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,B.MELTON,B.MELTON_WR,16.950000000000003,16.0,5.0,21.568627450980397,7.263915115825443,2,31.0,21.0,0.35294117647058826,4.823529411764706,0.0,0.0,0.0,1.1625,23.0
K.MCINTOSH,WR,SEA,2023,16.0,19.0,3.0,22.0,16.0,154.0,2.0,0.0,0.0,0.0,0.0,0.0,K.MCINTOSH,K.MCINTOSH_WR,17.8,2.5,19.5,14.457831325301196,10.48875058760046,2,31.0,22.0,0.6666666666666666,5.333333333333333,0.0,0.0,0.0,1.1875,25.0
D.THOMPSON,WR,CLE,2023,16.0,11.2,5.0,16.0,3.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,D.THOMPSON,D.THOMPSON_WR,11.0,5.5,15.5,3.7037037037036904,38.89087296526025,2,31.0,21.0,0.2,0.6,0.0,0.0,0.0,0.7,21.0
D.WATSON,WR,CLE,2023,16.0,17.0,2.0,20.0,5.0,145.0,2.0,0.0,0.0,0.0,0.0,0.0,D.WATSON,D.WATSON_WR,16.75,1.5,18.5,3.0303030303030303,47.37615433949868,2,31.0,20.0,1.0,2.5,0.0,0.0,0.0,1.0625,22.0
R.WILSON,WR,PIT,2023,16.0,14.5,2.0,20.0,17.0,108.0,2.0,0.0,0.0,0.0,0.0,0.0,R.WILSON,R.WILSON_WR,15.2,2.0,22.0,-8.805031446540882,15.354318677193598,2,31.0,24.0,1.0,8.5,0.0,0.0,0.0,0.90625,22.0
H.HASKINS,WR,LAC,2023,16.0,11.4,3.0,17.0,33.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,H.HASKINS,H.HASKINS_WR,10.4,2.5,18.5,21.27659574468085,7.353910524340094,2,31.0,21.0,0.6666666666666666,11.0,0.0,0.0,0.0,0.7125,20.0
M.WILLIS,WR,GB,2023,16.0,12.4,0.0,14.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,M.WILLIS,M.WILLIS_WR,10.95,0.0,13.0,30.526315789473692,5.3398753475811676,2,31.0,13.0,0.0,0.0,0.0,0.0,0.0,0.775,14.0
W.LEVIS,WR,TEN,2023,16.0,12.4,0.0,33.0,2.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,W.LEVIS,W.LEVIS_WR,11.4,0.0,27.5,19.23076923076923,8.061017305526642,2,31.0,27.5,0.0,2.0,0.0,0.0,0.0,0.775,33.0
J.LOVE,WR,GB,2023,16.0,10.7,1.0,14.0,10.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,J.LOVE,J.LOVE_WR,9.1,1.0,13.0,42.66666666666666,4.0216698179984895,2,31.0,14.0,1.0,10.0,0.0,0.0,0.0,0.66875,15.0
T.MUNFORD,WR,LV,2023,16.0,11.2,0.0,19.0,0.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,T.MUNFORD,T.MUNFORD_WR,10.7,0.0,16.5,9.803921568627452,15.132085117392116,2,31.0,16.5,0.0,0.0,0.0,0.0,0.0,0.7,19.0
D.DUVERNAY,WR,JAX,2023,16.0,16.0,12.0,3.0,58.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,D.DUVERNAY,D.DUVERNAY_WR,14.0,13.0,3.0,33.33333333333333,4.949747468305833,2,31.0,16.0,0.8333333333333334,4.833333333333333,0.0,0.0,0.0,1.0,15.0
R.RIVERS,WR,LA,2023,16.0,11.0,5.0,19.0,22.0,68.0,2.0,0.0,0.0,0.0,0.0,0.0,R.RIVERS,R.RIVERS_WR,11.1,4.5,18.5,-1.7857142857142794,78.48885271170705,2,31.0,23.0,0.4,4.4,0.0,0.0,0.0,0.6875,24.0
L.FARRELL,WR,JAX,2023,16.0,12.9,14.0,0.0,59.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,L.FARRELL,L.FARRELL_WR,11.850000000000001,12.5,0.0,19.44444444444444,7.980205101962468,2,31.0,12.5,0.5,4.214285714285714,0.0,0.0,0.0,0.80625,14.0
M.WOODS,WR,CLE,2023,16.0,13.5,15.0,0.0,65.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,M.WOODS,M.WOODS_WR,12.85,14.5,0.0,10.655737704918039,13.978957135764816,2,31.0,14.5,0.4666666666666667,4.333333333333333,0.0,0.0,0.0,0.84375,15.0
S.FEHOKO,WR,LAC,2023,16.0,12.3,13.0,0.0,73.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,S.FEHOKO,S.FEHOKO_WR,11.8,12.0,0.0,8.849557522123893,16.68772003600252,2,31.0,12.0,0.38461538461538464,5.615384615384615,0.0,0.0,0.0,0.76875,13.0
D.CARTER,TE,CHI,2023,16.0,11.6,12.0,0.0,56.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,D.CARTER,D.CARTER_TE,11.05,12.0,0.0,10.476190476190473,14.20641805838428,2,31.0,12.0,0.5,4.666666666666667,0.0,0.0,0.0,0.725,12.0
C.REYNOLDS,WR,DET,2023,16.0,10.4,2.0,16.0,29.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,C.REYNOLDS,C.REYNOLDS_WR,10.15,2.0,15.5,5.05050505050505,28.70853531617383,2,31.0,17.5,0.5,14.5,0.0,0.0,0.0,0.65,18.0
H.HURST,WR,LAC,2023,16.0,12.8,11.0,0.0,58.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,H.HURST,H.HURST_WR,10.55,11.0,0.0,54.21686746987952,3.31554512956359,2,31.0,11.0,0.6363636363636364,5.2727272727272725,0.0,0.0,0.0,0.8,11.0
S.RATTLER,WR,NO,2022,15.0,12.4,0.0,11.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,S.RATTLER,S.RATTLER_WR,12.4,0.0,11.0,0.0,0.0,1,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.8266666666666667,11.0
J.BURTON,WR,CIN,2023,16.0,11.0,11.0,0.0,90.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,J.BURTON,J.BURTON_WR,11.4,11.0,0.0,-6.7796610169491585,20.152543263816586,2,31.0,11.0,0.18181818181818182,8.181818181818182,0.0,0.0,0.0,0.6875,11.0
J.OJUKWU,WR,TEN,2023,16.0,18.6,0.0,19.0,0.0,66.0,0.0,0.0,2.0,0.0,0.0,0.0,J.OJUKWU,J.OJUKWU_WR,18.6,0.0,19.0,0.0,0.0,1,16.0,19.0,0.0,0.0,0.0,0.0,0.0,1.1625,19.0
B.WRIGHT,WR,DET,2023,16.0,19.8,11.0,0.0,58.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,B.WRIGHT,B.WRIGHT_WR,19.8,11.0,0.0,0.0,0.0,1,16.0,11.0,0.7272727272727273,5.2727272727272725,0.0,0.0,0.0,1.2375,11.0
T.LAWRENCE,WR,JAX,2023,16.0,21.3,0.0,18.0,0.0,93.0,0.0,0.0,2.0,0.0,0.0,0.0,T.LAWRENCE,T.LAWRENCE_WR,21.3,0.0,18.0,0.0,0.0,1,16.0,18.0,0.0,0.0,0.0,0.0,0.0,1.33125,18.0
M.JONES,WR,JAX,2023,16.0,18.2,2.0,11.0,41.0,61.0,2.0,0.0,1.0,0.0,0.0,0.0,M.JONES,M.JONES_WR,18.2,2.0,11.0,0.0,0.0,1,16.0,13.0,1.0,20.5,0.0,0.0,0.0,1.1375,13.0
A.OGLETREE,WR,IND,2023,16.0,15.8,12.0,0.0,88.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,A.OGLETREE,A.OGLETREE_WR,15.8,12.0,0.0,0.0,0.0,1,16.0,12.0,0.5833333333333334,7.333333333333333,0.0,0.0,0.0,0.9875,12.0
K.HODGE,WR,ATL,2023,16.0,13.7,11.0,0.0,97.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,K.HODGE,K.HODGE_WR,13.7,11.0,0.0,0.0,0.0,1,16.0,11.0,0.36363636363636365,8.818181818181818,0.0,0.0,0.0,0.85625,11.0
E.SAUBERT,WR,SF,2023,16.0,14.8,11.0,0.0,48.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,E.SAUBERT,E.SAUBERT_WR,14.8,11.0,0.0,0.0,0.0,1,16.0,11.0,0.9090909090909091,4.363636363636363,0.0,0.0,0.0,0.925,11.0
R.FLOURNOY,WR,DAL,2023,16.0,18.4,11.0,0.0,104.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,R.FLOURNOY,R.FLOURNOY_WR,18.4,11.0,0.0,0.0,0.0,1,16.0,11.0,0.7272727272727273,9.454545454545455,0.0,0.0,0.0,1.15,11.0
J.BATES,TE,WAS,2023,16.0,16.3,11.0,0.0,93.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,J.BATES,J.BATES_TE,16.3,11.0,0.0,0.0,0.0,1,16.0,11.0,0.6363636363636364,8.454545454545455,0.0,0.0,0.0,1.01875,11.0
